frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
30,0.5084036588668823,0.22530654072761536,0.0052280123345553875,0.9982895851135254,0.5086807608604431,0.2074904888868332,-0.01979929767549038,0.9984633922576904,0.5095757842063904,0.20674774050712585,-0.019834468141198158,0.9981558918952942,0.5104676485061646,0.2059122771024704,-0.019827043637633324,0.9987951517105103,0.5087612271308899,0.20648373663425446,0.017416348680853844,0.9984010457992554,0.5097925662994385,0.20506513118743896,0.017362302169203758,0.9981841444969177,0.510898768901825,0.20334474742412567,0.017303815111517906,0.9987911581993103,0.5243110060691833,0.20253342390060425,-0.08166944235563278,0.9980679750442505,0.525359570980072,0.19829417765140533,0.08147714287042618,0.9969110488891602,0.5165325403213501,0.2349853217601776,-0.015571890398859978,0.9982742071151733,0.5164023637771606,0.23458461463451385,0.032333020120859146,0.9968609809875488,0.5604008436203003,0.265329509973526,-0.18542328476905823,0.999870240688324,0.5627449750900269,0.2659461200237274,0.1954653561115265,0.9991215467453003,0.5498542189598083,0.4021707773208618,-0.18753783404827118,0.9735015034675598,0.5586305856704712,0.38812386989593506,0.26678377389907837,0.13819853961467743,0.5050731897354126,0.4624861478805542,-0.04543515294790268,0.9388634562492371,0.514805257320404,0.45478689670562744,0.22652633488178253,0.23510274291038513,0.49248746037483215,0.47835224866867065,-0.056829068809747696,0.9093589782714844,0.49945348501205444,0.4687749147415161,0.22975394129753113,0.23627954721450806,0.4910181164741516,0.46794575452804565,-0.05442313104867935,0.9024714827537537,0.496035099029541,0.46286845207214355,0.20276008546352386,0.24566110968589783,0.4963027536869049,0.4635968804359436,-0.038869328796863556,0.8414272665977478,0.5016359686851501,0.46021708846092224,0.2123120278120041,0.24974802136421204,0.6503308415412903,0.47565755248069763,-0.11435022950172424,0.9992032647132874,0.635028600692749,0.4802635908126831,0.11431275308132172,0.9985917210578918,0.614272952079773,0.667234480381012,-0.1458851546049118,0.9826651215553284,0.5883080363273621,0.6705249547958374,0.08241406828165054,0.7864914536476135,0.71474689245224,0.8112255334854126,-0.1129080280661583,0.9892356991767883,0.5976843237876892,0.8863037824630737,0.0864744633436203,0.9026191234588623,0.7363556623458862,0.8068593740463257,-0.10800638794898987,0.9630511403083801,0.6132298111915588,0.9290482401847839,0.08404474705457687,0.8899303078651428,0.7111883163452148,0.9248847365379333,-0.15137164294719696,0.9826880693435669,0.5464131236076355,0.9304983019828796,0.050752367824316025,0.9299681782722473
31,0.5088607668876648,0.22467930614948273,-0.004615684971213341,0.9984309673309326,0.5093029141426086,0.20670048892498016,-0.03069004975259304,0.9985937476158142,0.5102051496505737,0.20607011020183563,-0.030717747285962105,0.9983130693435669,0.5111081600189209,0.20531144738197327,-0.03071114979684353,0.9988956451416016,0.5093575716018677,0.20570552349090576,0.006710854358971119,0.9985373616218567,0.5103585720062256,0.2044220268726349,0.006665869615972042,0.9983413815498352,0.5114460587501526,0.2027994990348816,0.006609516218304634,0.9988961815834045,0.5249319672584534,0.20239634811878204,-0.09444010257720947,0.9982311725616455,0.52593994140625,0.19818487763404846,0.07132067531347275,0.9971787333488464,0.5170063376426697,0.23493072390556335,-0.02594921365380287,0.9984124898910522,0.5168396830558777,0.23453137278556824,0.022137712687253952,0.9971170425415039,0.5615527033805847,0.2654457688331604,-0.19637392461299896,0.9998758435249329,0.5634704828262329,0.26706820726394653,0.18811944127082825,0.999167263507843,0.5517231822013855,0.4012545347213745,-0.1890614926815033,0.9740926623344421,0.5598435997962952,0.38952553272247314,0.26769956946372986,0.1371893286705017,0.5073462724685669,0.46235668659210205,-0.04062626138329506,0.9376561045646667,0.514740526676178,0.4545232355594635,0.24636651575565338,0.23344776034355164,0.4941524565219879,0.4779767692089081,-0.05165940523147583,0.9073910117149353,0.49862775206565857,0.4688296318054199,0.2526211142539978,0.2353493720293045,0.493008017539978,0.46773242950439453,-0.049791235476732254,0.9009011387825012,0.49675384163856506,0.4627406597137451,0.2259111851453781,0.24507278203964233,0.49815404415130615,0.4632889926433563,-0.034107789397239685,0.8403266072273254,0.5027459263801575,0.46024832129478455,0.2329259216785431,0.24935801327228546,0.6512477993965149,0.47739648818969727,-0.11654902994632721,0.9992709755897522,0.6357229351997375,0.4820382595062256,0.11654326319694519,0.9987117648124695,0.6125369668006897,0.6684610843658447,-0.1644992083311081,0.9841775894165039,0.5878660678863525,0.6700031161308289,0.1006939634680748,0.7957178354263306,0.7138864994049072,0.8092518448829651,-0.12365526705980301,0.9901468753814697,0.600948691368103,0.8827459812164307,0.12749090790748596,0.9095721244812012,0.7359844446182251,0.8029211163520813,-0.11953270435333252,0.9659425616264343,0.6161262392997742,0.9265002012252808,0.12751273810863495,0.8952889442443848,0.7123422622680664,0.9249730110168457,-0.16425809264183044,0.9841271638870239,0.5513436794281006,0.9264933466911316,0.09706760197877884,0.9339253902435303
32,0.5126603245735168,0.2216968983411789,-0.004763622302561998,0.9985450506210327,0.513231635093689,0.2036133110523224,-0.02914690598845482,0.9986963272094727,0.5142146348953247,0.20309840142726898,-0.02917885221540928,0.9984363317489624,0.5152151584625244,0.20242980122566223,-0.029176389798521996,0.998972475528717,0.513282060623169,0.2024678885936737,0.007309318985790014,0.9986484050750732,0.5143412947654724,0.2011863738298416,0.007260466460138559,0.9984692335128784,0.5155056715011597,0.19955694675445557,0.007185609545558691,0.9989846348762512,0.5294591784477234,0.2010067105293274,-0.08949540555477142,0.9983590841293335,0.5299544930458069,0.19673767685890198,0.07386761158704758,0.9974086284637451,0.5203108191490173,0.233200341463089,-0.024294158443808556,0.9985176920890808,0.5200393199920654,0.23287241160869598,0.02257191203534603,0.9973322153091431,0.5655836462974548,0.26537495851516724,-0.1903182417154312,0.9998735189437866,0.564433753490448,0.2689557671546936,0.18892019987106323,0.9992193579673767,0.5562677979469299,0.4009048342704773,-0.19159020483493805,0.9748361110687256,0.5580638647079468,0.39089053869247437,0.25133252143859863,0.1494765281677246,0.5091472864151001,0.4620828628540039,-0.07164189964532852,0.9377219676971436,0.5129858255386353,0.45534124970436096,0.19483603537082672,0.24912524223327637,0.4963751435279846,0.47772443294525146,-0.08698020875453949,0.906975269317627,0.4976605474948883,0.46847373247146606,0.1956462413072586,0.24845777451992035,0.4951329231262207,0.46768996119499207,-0.08234182000160217,0.9006121754646301,0.4967601001262665,0.4625599980354309,0.16624456644058228,0.25922852754592896,0.5007393956184387,0.4631202220916748,-0.06501315534114838,0.84088134765625,0.5017671585083008,0.4605579376220703,0.17921675741672516,0.26381373405456543,0.6512348055839539,0.47875139117240906,-0.11634229868650436,0.9993160367012024,0.6403163075447083,0.4818722903728485,0.11634388566017151,0.998816967010498,0.6055776476860046,0.6699451804161072,-0.1642838418483734,0.9853107333183289,0.5953851938247681,0.671497642993927,0.08654273301362991,0.7992696166038513,0.7083978056907654,0.8019902110099792,-0.11047050356864929,0.9907321333885193,0.6156476140022278,0.8859086632728577,0.09066271781921387,0.9145486354827881,0.733450710773468,0.7983397841453552,-0.10422763973474503,0.9679863452911377,0.6311833262443542,0.9336498975753784,0.08792008459568024,0.8986635208129883,0.7060335278511047,0.9130190014839172,-0.14003625512123108,0.9851135015487671,0.5685564279556274,0.9318518042564392,0.05264471843838692,0.9362248182296753
33,0.5141428112983704,0.22153766453266144,-0.014197046868503094,0.9986489415168762,0.5149415731430054,0.20292901992797852,-0.03744741529226303,0.9987870454788208,0.5161267518997192,0.2023235410451889,-0.037477534264326096,0.9985464811325073,0.5173628926277161,0.20153778791427612,-0.03747507557272911,0.9990387558937073,0.514465868473053,0.20210054516792297,-0.0014494110364466906,0.9987467527389526,0.5153264403343201,0.20092712342739105,-0.0014995250385254622,0.9985833168029785,0.5162930488586426,0.19937843084335327,-0.001581529388204217,0.9990618824958801,0.5323618650436401,0.2004295140504837,-0.09214003384113312,0.9984729886054993,0.5308821201324463,0.1967136114835739,0.06839113682508469,0.9976119995117188,0.522363543510437,0.23317840695381165,-0.03203727677464485,0.9986172914505005,0.5214769244194031,0.23286624252796173,0.0142652103677392,0.9975239634513855,0.5714051723480225,0.2635992467403412,-0.18943355977535248,0.9998717904090881,0.5636501312255859,0.27432551980018616,0.18103745579719543,0.9992682933807373,0.5581820011138916,0.3982115089893341,-0.1992156058549881,0.9758360981941223,0.5540716052055359,0.3931865394115448,0.23551161587238312,0.16482266783714294,0.5120113492012024,0.4604322612285614,-0.09569603949785233,0.9392207264900208,0.5109501481056213,0.4569396674633026,0.16112492978572845,0.2687261700630188,0.4995274245738983,0.4766034781932831,-0.1145925372838974,0.9086223840713501,0.4966079890727997,0.4706515669822693,0.15846769511699677,0.2647358775138855,0.49686187505722046,0.46692806482315063,-0.1085594892501831,0.9024829268455505,0.49560749530792236,0.4634377062320709,0.1282748579978943,0.2764412760734558,0.5024073719978333,0.461864709854126,-0.08916579186916351,0.8440573215484619,0.501166820526123,0.4607468247413635,0.14454080164432526,0.2813560664653778,0.652874231338501,0.4783511757850647,-0.1157793328166008,0.9993582367897034,0.6388428211212158,0.4838985204696655,0.11577771604061127,0.9989125728607178,0.6054784655570984,0.670077919960022,-0.17770317196846008,0.9863927364349365,0.5955916047096252,0.6727625727653503,0.058581575751304626,0.8047948479652405,0.7062153220176697,0.8019945025444031,-0.11920168250799179,0.9913548231124878,0.6176639795303345,0.8886547088623047,0.08523092418909073,0.9198234677314758,0.7322974801063538,0.7980617880821228,-0.11438043415546417,0.9700896143913269,0.633563756942749,0.935982882976532,0.08676516264677048,0.902951717376709,0.7017051577568054,0.9096050262451172,-0.15873485803604126,0.9861401915550232,0.5693873763084412,0.9347012042999268,0.03152216598391533,0.9392444491386414
34,0.5190871953964233,0.2208920121192932,-0.013906040228903294,0.9987382292747498,0.5195866823196411,0.20164985954761505,-0.03684644401073456,0.9988620281219482,0.5209458470344543,0.2008236199617386,-0.03687884658575058,0.9986414313316345,0.5223768949508667,0.19977597892284393,-0.03686961904168129,0.9990955591201782,0.5188940167427063,0.20110464096069336,-0.0013501710491254926,0.9988287091255188,0.5196982026100159,0.19996124505996704,-0.0013971672160550952,0.9986787438392639,0.5206320881843567,0.19840317964553833,-0.0014840989606454968,0.9991262555122375,0.5379219651222229,0.19856558740139008,-0.09021709859371185,0.998573899269104,0.5359455347061157,0.19577623903751373,0.06878326088190079,0.9977954030036926,0.5272626280784607,0.232723206281662,-0.030959602445364,0.9987000823020935,0.5262343287467957,0.23281671106815338,0.014932457357645035,0.997677743434906,0.5741099119186401,0.26074329018592834,-0.18781594932079315,0.9998753666877747,0.564426600933075,0.27454909682273865,0.18135914206504822,0.9993090629577637,0.5600049495697021,0.3908419907093048,-0.21802395582199097,0.9771009087562561,0.5546257495880127,0.39197075366973877,0.2334410846233368,0.18586400151252747,0.512889564037323,0.45831218361854553,-0.15453527867794037,0.9420359134674072,0.51203852891922,0.4575262665748596,0.15587501227855682,0.2959282398223877,0.5004619359970093,0.4739558696746826,-0.1786232888698578,0.9123892784118652,0.49769285321235657,0.47038373351097107,0.1524183303117752,0.2873363196849823,0.49786248803138733,0.46465006470680237,-0.17222236096858978,0.9064851403236389,0.4967454969882965,0.4632948040962219,0.12252526730298996,0.2996688783168793,0.5034968852996826,0.459832102060318,-0.1488376408815384,0.8499535918235779,0.5027154684066772,0.4605446755886078,0.13920800387859344,0.3047594428062439,0.6548258066177368,0.47805875539779663,-0.11576613783836365,0.9993880391120911,0.640175998210907,0.4833042323589325,0.11575981974601746,0.9989843368530273,0.6074469685554504,0.6697890758514404,-0.18328002095222473,0.9874656200408936,0.5987054109573364,0.6720296740531921,0.055764321237802505,0.8123782873153687,0.7009687423706055,0.8066257238388062,-0.1328204721212387,0.9920004606246948,0.6324995160102844,0.8872879147529602,0.08186020702123642,0.9244171380996704,0.7242588400840759,0.8043221831321716,-0.12806536257266998,0.9721558094024658,0.6479372382164001,0.9235835075378418,0.08161144703626633,0.9067526459693909,0.6840019226074219,0.9105440378189087,-0.16677860915660858,0.987150251865387,0.5928488373756409,0.9326088428497314,0.034539926797151566,0.9417100548744202
35,0.5201869010925293,0.2206672877073288,-0.018860556185245514,0.9988129734992981,0.5208778381347656,0.20112721621990204,-0.041897837072610855,0.9989215731620789,0.5221418142318726,0.20026364922523499,-0.041922882199287415,0.9987177848815918,0.5234660506248474,0.19915786385536194,-0.041905466467142105,0.9991369247436523,0.5201611518859863,0.20063744485378265,-0.006523179821670055,0.9988972544670105,0.5209063291549683,0.19950011372566223,-0.006574676372110844,0.9987608790397644,0.5217627286911011,0.19792698323726654,-0.006669089198112488,0.9991817474365234,0.5381677746772766,0.19776803255081177,-0.0946618840098381,0.998650848865509,0.5363134741783142,0.19531260430812836,0.06288949400186539,0.9979497790336609,0.5285314917564392,0.23243147134780884,-0.03598078340291977,0.9987657070159912,0.5274091958999634,0.2327154278755188,0.009644619189202785,0.9978092908859253,0.5774227380752563,0.2598404288291931,-0.18884843587875366,0.9998708367347717,0.5640315413475037,0.27462950348854065,0.17229662835597992,0.9993481040000916,0.5608192086219788,0.38945823907852173,-0.21402379870414734,0.977935791015625,0.5543494820594788,0.39120182394981384,0.2218271642923355,0.20337383449077606,0.514179527759552,0.45498186349868774,-0.13201050460338593,0.9433718323707581,0.5116578340530396,0.45709651708602905,0.1425773650407791,0.31971079111099243,0.501465380191803,0.47224026918411255,-0.15239979326725006,0.9139311909675598,0.49820664525032043,0.47008147835731506,0.13792459666728973,0.3069673478603363,0.49897482991218567,0.46244969964027405,-0.14708897471427917,0.9082226753234863,0.49723586440086365,0.4632285237312317,0.10861355811357498,0.3202013671398163,0.5041899085044861,0.4579356908798218,-0.12612974643707275,0.8527950644493103,0.5018355250358582,0.4603912830352783,0.12607835233211517,0.3256085515022278,0.6564050912857056,0.47756674885749817,-0.11537870764732361,0.9994106888771057,0.6394463777542114,0.48289790749549866,0.11535387486219406,0.9990556836128235,0.6081749200820923,0.6695926785469055,-0.17900682985782623,0.9883736371994019,0.5988762974739075,0.6714307069778442,0.05163047835230827,0.8197048306465149,0.6990789771080017,0.8089991807937622,-0.12765094637870789,0.9925472736358643,0.6352275609970093,0.886016845703125,0.07529497146606445,0.9290805459022522,0.721314013004303,0.805996835231781,-0.12303732335567474,0.9737953543663025,0.6508539319038391,0.917641282081604,0.07402382045984268,0.9103648066520691,0.6808800101280212,0.9097598195075989,-0.16939248144626617,0.9880324602127075,0.5972478985786438,0.9320111274719238,0.028110099956393242,0.9444403052330017
36,0.5251188278198242,0.2185516357421875,-0.01754951849579811,0.9988916516304016,0.5253377556800842,0.19868439435958862,-0.041092924773693085,0.9989901781082153,0.5265326499938965,0.19766747951507568,-0.04117541387677193,0.9987999796867371,0.5277665257453918,0.1963990479707718,-0.041131164878606796,0.9991824626922607,0.5248315930366516,0.19838827848434448,-0.003782675601541996,0.9989733695983887,0.5256616473197937,0.19725841283798218,-0.003809274872764945,0.9988459348678589,0.5265876054763794,0.19568827748298645,-0.003908351995050907,0.9992388486862183,0.5422461032867432,0.19468413293361664,-0.08915872126817703,0.998740017414093,0.5407108068466187,0.19299112260341644,0.06592830270528793,0.9981130957603455,0.5328186750411987,0.23018711805343628,-0.033205676823854446,0.9988375902175903,0.5320904850959778,0.2311401218175888,0.010720043443143368,0.9979662299156189,0.5814064145088196,0.2568119764328003,-0.1860302835702896,0.999866783618927,0.5658659338951111,0.2753775715827942,0.17633871734142303,0.9993971586227417,0.5620912909507751,0.387655109167099,-0.20711953938007355,0.978834867477417,0.5538616180419922,0.39132165908813477,0.22088623046875,0.23415620625019073,0.5161216259002686,0.45128822326660156,-0.11324170231819153,0.9441571831703186,0.5126672983169556,0.4553346335887909,0.1316251903772354,0.34709277749061584,0.5033942461013794,0.46871429681777954,-0.13410253822803497,0.9145374894142151,0.4997360110282898,0.4682902693748474,0.12764738500118256,0.3309316635131836,0.5005764365196228,0.45880115032196045,-0.12737582623958588,0.9089566469192505,0.4986400902271271,0.460188627243042,0.09902132302522659,0.34461694955825806,0.5058720707893372,0.4538078010082245,-0.10624255239963531,0.8552772402763367,0.5036265254020691,0.45664238929748535,0.11585728079080582,0.34967300295829773,0.657214879989624,0.47741958498954773,-0.11625611782073975,0.9994120597839355,0.6427055597305298,0.48261070251464844,0.11625023931264877,0.999122679233551,0.6009729504585266,0.6657464504241943,-0.17751291394233704,0.9885239601135254,0.6083468794822693,0.6712692379951477,0.06698667258024216,0.801359236240387,0.684379518032074,0.8073596954345703,-0.08567047119140625,0.9916791915893555,0.651823103427887,0.8855299949645996,0.08365800976753235,0.9242475628852844,0.7004490494728088,0.8067539930343628,-0.07461695373058319,0.974607527256012,0.6639436483383179,0.9165194630622864,0.08239948749542236,0.9047001004219055,0.6696351170539856,0.8956380486488342,-0.08247988671064377,0.9873182773590088,0.617867648601532,0.9362888932228088,0.03876958414912224,0.9368642568588257
37,0.5275324583053589,0.21494100987911224,-0.02786346897482872,0.9989627003669739,0.5282186269760132,0.1948644071817398,-0.051791634410619736,0.999050498008728,0.5296038389205933,0.1937546581029892,-0.0518130399286747,0.9988741874694824,0.531012237071991,0.19241434335708618,-0.05179838091135025,0.9992214441299438,0.5273120403289795,0.19487524032592773,-0.016009775921702385,0.9990422129631042,0.5280123353004456,0.19389696419239044,-0.01604902371764183,0.9989231824874878,0.5287841558456421,0.19253872334957123,-0.016138194128870964,0.9992898106575012,0.545130729675293,0.19125483930110931,-0.10330861061811447,0.9988270998001099,0.542270839214325,0.19057480990886688,0.053326915949583054,0.9982668161392212,0.5351511836051941,0.22687332332134247,-0.04390469565987587,0.9989126324653625,0.5340445637702942,0.2285749912261963,0.0013483657967299223,0.9981212615966797,0.5853540301322937,0.25423333048820496,-0.19655926525592804,0.9998612999916077,0.5652602910995483,0.27603769302368164,0.16440342366695404,0.9994443655014038,0.5667747259140015,0.38700151443481445,-0.21324270963668823,0.9793955683708191,0.5529012680053711,0.39124953746795654,0.18306513130664825,0.26494428515434265,0.5189417004585266,0.44634729623794556,-0.12091579288244247,0.9442372918128967,0.5126867890357971,0.4534170627593994,0.06177719309926033,0.3813599944114685,0.5062540769577026,0.46320050954818726,-0.14416362345218658,0.9150798916816711,0.5013870000839233,0.465682715177536,0.051684070378541946,0.36284714937210083,0.5034423470497131,0.4532231092453003,-0.14028622210025787,0.9097626805305481,0.5000227093696594,0.4568365812301636,0.022963469848036766,0.37697461247444153,0.5085342526435852,0.44812366366386414,-0.11560074985027313,0.8575689196586609,0.5046547055244446,0.4530028700828552,0.045016687363386154,0.3817354440689087,0.6584701538085938,0.4771914482116699,-0.11673534661531448,0.9993607997894287,0.6422476172447205,0.4824017584323883,0.11674976348876953,0.9991523623466492,0.5997880697250366,0.6637720465660095,-0.16618295013904572,0.9887222051620483,0.6212737560272217,0.6709256172180176,0.08012434095144272,0.7850272059440613,0.669727623462677,0.8314828872680664,-0.1019936054944992,0.9913166761398315,0.6713752150535583,0.8799848556518555,0.10154242068529129,0.9170777797698975,0.686902642250061,0.8433570265769958,-0.09554115682840347,0.9750587344169617,0.6872774958610535,0.9024838209152222,0.10066469013690948,0.8985658884048462,0.643284022808075,0.8991283178329468,-0.12320467084646225,0.9870137572288513,0.6316759586334229,0.9340364336967468,0.058682482689619064,0.9292096495628357
38,0.5283981561660767,0.21387521922588348,-0.026245180517435074,0.9990302920341492,0.5291457176208496,0.1935758739709854,-0.05015154927968979,0.9991105794906616,0.5305274128913879,0.19245465099811554,-0.05016447603702545,0.9989473819732666,0.5319870114326477,0.19109277427196503,-0.05015850067138672,0.9992620944976807,0.5281750559806824,0.1937171369791031,-0.014747087843716145,0.9991084933280945,0.5288258790969849,0.19281654059886932,-0.014784839004278183,0.9989975690841675,0.5295788645744324,0.19153907895088196,-0.01486777700483799,0.9993388056755066,0.5462613701820374,0.18993553519248962,-0.10276107490062714,0.9989115595817566,0.5432600378990173,0.1895294338464737,0.053642358630895615,0.9984102249145508,0.5360763669013977,0.22576993703842163,-0.042581744492053986,0.9989844560623169,0.534865140914917,0.2277335226535797,0.0027335328049957752,0.9982661604881287,0.5857301354408264,0.25393250584602356,-0.1958647519350052,0.999858558177948,0.5653160214424133,0.2764057219028473,0.16407546401023865,0.9994876384735107,0.5667988657951355,0.3870314657688141,-0.21190299093723297,0.9798556566238403,0.5527341365814209,0.391594797372818,0.17787489295005798,0.29134953022003174,0.5196555256843567,0.44420185685157776,-0.11982603371143341,0.9437536597251892,0.5129247307777405,0.4520079493522644,0.05063691362738609,0.4109326899051666,0.5068942904472351,0.4614926278591156,-0.14074665307998657,0.9148138761520386,0.5021751523017883,0.46441325545310974,0.04035506770014763,0.390893816947937,0.50401771068573,0.4514429271221161,-0.13621483743190765,0.9097018241882324,0.5008389949798584,0.455457478761673,0.011652493849396706,0.4053737223148346,0.508966326713562,0.4464778006076813,-0.11374375969171524,0.8587592244148254,0.5053499341011047,0.4514530897140503,0.03383646905422211,0.4098955988883972,0.6587603688240051,0.4769693911075592,-0.1168927252292633,0.9993331432342529,0.6425992250442505,0.4822596311569214,0.11691523343324661,0.9991849660873413,0.5985196828842163,0.6625025272369385,-0.16212183237075806,0.9889789819717407,0.6255674958229065,0.6705540418624878,0.08952320367097855,0.766718864440918,0.667509138584137,0.8380712866783142,-0.10578884184360504,0.9909833669662476,0.6729245781898499,0.8771633505821228,0.10881025344133377,0.909318208694458,0.6852471828460693,0.851050078868866,-0.10012487322092056,0.9755714535713196,0.6891466379165649,0.8985393047332764,0.10773017257452011,0.8917561173439026,0.6405068039894104,0.9023480415344238,-0.12583500146865845,0.9867016673088074,0.6324558258056641,0.9328866004943848,0.06590723246335983,0.9210373163223267
39,0.528273344039917,0.21357318758964539,-0.02234487794339657,0.9990913271903992,0.5290352702140808,0.1930304914712906,-0.04635148495435715,0.9991661310195923,0.5303583741188049,0.19193197786808014,-0.04636678844690323,0.9990153908729553,0.5317457914352417,0.19060808420181274,-0.046363409608602524,0.9993005394935608,0.5281693935394287,0.19319388270378113,-0.010886208154261112,0.9991693496704102,0.5288538336753845,0.19231976568698883,-0.010924537666141987,0.9990665912628174,0.5296321511268616,0.19107922911643982,-0.011006229557096958,0.9993839859962463,0.546034574508667,0.1891968697309494,-0.10013772547245026,0.9989893436431885,0.5435380339622498,0.18877598643302917,0.05682969465851784,0.998540461063385,0.5359677076339722,0.22535187005996704,-0.03918195515871048,0.9990481734275818,0.5348491668701172,0.227370947599411,0.0063706873916089535,0.9983949661254883,0.5849178433418274,0.2529316246509552,-0.1940048784017563,0.9998567700386047,0.5660344362258911,0.27674055099487305,0.1668863445520401,0.999525249004364,0.5665977597236633,0.38637682795524597,-0.20695461332798004,0.9800254702568054,0.5529765486717224,0.39212268590927124,0.17843391001224518,0.31223660707473755,0.5199499726295471,0.44295409321784973,-0.10736643522977829,0.9419531226158142,0.5128644108772278,0.4516383707523346,0.04889171943068504,0.4347918629646301,0.5073443651199341,0.4598790407180786,-0.12853342294692993,0.9127578139305115,0.5024731755256653,0.4638248682022095,0.038920409977436066,0.41380754113197327,0.5046827793121338,0.4497118294239044,-0.12502917647361755,0.9077466130256653,0.5012288689613342,0.4548722505569458,0.010776513256132603,0.42860567569732666,0.50955730676651,0.44517427682876587,-0.10181064158678055,0.8575533032417297,0.5057113766670227,0.4509584307670593,0.03227192535996437,0.4329981803894043,0.6586613059043884,0.47687625885009766,-0.11703692376613617,0.9993177652359009,0.6437441110610962,0.48193278908729553,0.11706062406301498,0.9992168545722961,0.5985289216041565,0.6619862914085388,-0.16106417775154114,0.9892388582229614,0.6264012455940247,0.6703844666481018,0.09258795529603958,0.7492567896842957,0.6677923202514648,0.840199887752533,-0.10871825367212296,0.990708589553833,0.6723127365112305,0.8748404383659363,0.11004184186458588,0.9018574357032776,0.685571551322937,0.8529602289199829,-0.10343654453754425,0.9760710000991821,0.6888615489006042,0.8968691229820251,0.10886169224977493,0.8851325511932373,0.6406961679458618,0.9045336246490479,-0.12992863357067108,0.9864409565925598,0.6302743554115295,0.9324355125427246,0.06713747978210449,0.9133670926094055
40,0.53043133020401,0.20631840825080872,-0.034086182713508606,0.9991568326950073,0.5319029688835144,0.18692800402641296,-0.05735668167471886,0.9992212653160095,0.533354640007019,0.18600228428840637,-0.0573757104575634,0.9990805983543396,0.534859836101532,0.18487006425857544,-0.05735614523291588,0.9993399381637573,0.5308109521865845,0.18685637414455414,-0.02100384794175625,0.9992274045944214,0.5314667820930481,0.18596553802490234,-0.021040093153715134,0.9991297125816345,0.5322075486183167,0.18476344645023346,-0.021138286218047142,0.9994239211082458,0.5489667654037476,0.18419276177883148,-0.10503914207220078,0.9990610480308533,0.545520544052124,0.18370921909809113,0.055541232228279114,0.9986569881439209,0.5382772088050842,0.21973717212677002,-0.04817795008420944,0.9991213083267212,0.5368755459785461,0.22155649960041046,-0.0014351423596963286,0.9985235929489136,0.5907500982284546,0.24938297271728516,-0.19525207579135895,0.9998536109924316,0.5658639669418335,0.2765348255634308,0.16951356828212738,0.999558687210083,0.5727583169937134,0.3822823464870453,-0.25042635202407837,0.9804138541221619,0.5520862936973572,0.39151424169540405,0.19286783039569855,0.3376757502555847,0.5240122675895691,0.43915313482284546,-0.22994676232337952,0.9439528584480286,0.5131040215492249,0.44749176502227783,0.09265207499265671,0.4667108654975891,0.5106710195541382,0.4549799859523773,-0.2632717192173004,0.9159581065177917,0.5026641488075256,0.45926734805107117,0.08547891676425934,0.44346651434898376,0.5074302554130554,0.44573572278022766,-0.2585756182670593,0.9112367033958435,0.5012591481208801,0.450675904750824,0.05511592701077461,0.4586232900619507,0.5125294327735901,0.44102275371551514,-0.22625842690467834,0.8624330759048462,0.5058118104934692,0.4469321668148041,0.07575365155935287,0.4623625576496124,0.6596432328224182,0.477297306060791,-0.11697861552238464,0.9992471933364868,0.6432536244392395,0.48366206884384155,0.11700225621461868,0.9992181062698364,0.5993497967720032,0.6588423848152161,-0.16280725598335266,0.9880375266075134,0.6366411447525024,0.6783300638198853,0.08729468286037445,0.750259280204773,0.6573302149772644,0.8491609692573547,-0.10414385795593262,0.990015983581543,0.6905548572540283,0.8794696927070618,0.10607818514108658,0.9020792245864868,0.6753177046775818,0.8624984622001648,-0.09906990081071854,0.9757930040359497,0.7078636288642883,0.8979449272155762,0.10565109550952911,0.8866710066795349,0.6232939958572388,0.9094846248626709,-0.13748575747013092,0.9857375621795654,0.6601113080978394,0.9388572573661804,0.05692853778600693,0.9117023348808289
